transaction_id,date,part_number,transaction_type,qty
2887,2024-05-09,P0146,receipt,106
2888,2024-05-09,P0410,issue,3
2889,2024-05-09,P0193,issue,2
2890,2024-05-09,P0442,issue,2
2891,2024-05-09,P0030,issue,5
2892,2024-05-09,P0211,issue,6
2893,2024-05-09,P0014,issue,7
2894,2024-05-09,P0428,issue,3
2895,2024-05-09,P0264,receipt,246
2896,2024-05-09,P0085,issue,3
2897,2024-05-09,P0329,issue,7
2898,2024-05-09,P0371,receipt,139
2899,2024-05-09,P0455,issue,3
2900,2024-05-09,P0068,receipt,82
2901,2024-05-09,P0111,issue,2
2902,2024-05-09,P0033,issue,7
2903,2024-05-10,P0283,issue,6
2904,2024-05-10,P0128,issue,7
2905,2024-05-10,P0268,issue,3
2906,2024-05-10,P0194,issue,7
2907,2024-05-10,P0375,issue,1
2908,2024-05-10,P0107,receipt,174
2909,2024-05-10,P0077,issue,5
2910,2024-05-10,P0317,receipt,170
2911,2024-05-10,P0100,issue,1
2912,2024-05-10,P0031,issue,6
2913,2024-05-10,P0493,receipt,146
2914,2024-05-10,P0205,issue,6
2915,2024-05-10,P0312,issue,4
2916,2024-05-10,P0013,issue,4
2917,2024-05-10,P0245,issue,2
2918,2024-05-10,P0070,issue,4
2919,2024-05-10,P0343,issue,7
2920,2024-05-10,P0350,issue,5
2921,2024-05-10,P0123,issue,4
2922,2024-05-10,P0364,issue,2
2923,2024-05-10,P0238,issue,2
2924,2024-05-10,P0343,issue,5
2925,2024-05-10,P0302,issue,5
2926,2024-05-10,P0207,issue,7
2927,2024-05-10,P0092,issue,2
2928,2024-05-10,P0144,receipt,96
2929,2024-05-10,P0047,issue,2
2930,2024-05-10,P0134,issue,5
2931,2024-05-11,P0042,issue,2
2932,2024-05-11,P0120,issue,4
2933,2024-05-11,P0292,receipt,230
2934,2024-05-11,P0381,receipt,240
2935,2024-05-11,P0380,issue,1
2936,2024-05-11,P0036,receipt,231
2937,2024-05-11,P0383,issue,6
2938,2024-05-11,P0379,issue,1
2939,2024-05-11,P0165,issue,2
2940,2024-05-11,P0154,receipt,163
2941,2024-05-11,P0466,issue,2
2942,2024-05-11,P0057,issue,7
2943,2024-05-11,P0485,issue,4
2944,2024-05-11,P0356,issue,5
2945,2024-05-11,P0291,receipt,168
2946,2024-05-12,P0310,issue,1
2947,2024-05-12,P0328,receipt,200
2948,2024-05-12,P0201,issue,5
2949,2024-05-12,P0497,receipt,171
2950,2024-05-12,P0338,issue,5
2951,2024-05-12,P0184,issue,7
2952,2024-05-12,P0020,issue,1
2953,2024-05-12,P0421,receipt,88
2954,2024-05-12,P0245,issue,2
2955,2024-05-12,P0036,receipt,238
2956,2024-05-12,P0482,issue,7
2957,2024-05-12,P0093,issue,2
2958,2024-05-12,P0018,issue,6
2959,2024-05-12,P0074,issue,1
2960,2024-05-12,P0398,issue,2
2961,2024-05-12,P0090,issue,4
2962,2024-05-12,P0265,issue,5
2963,2024-05-12,P0498,issue,3
2964,2024-05-12,P0232,receipt,107
2965,2024-05-12,P0447,issue,2
2966,2024-05-12,P0234,issue,2
2967,2024-05-13,P0028,receipt,246
2968,2024-05-13,P0406,issue,5
2969,2024-05-13,P0300,issue,7
2970,2024-05-13,P0016,issue,5
2971,2024-05-13,P0471,issue,1
2972,2024-05-13,P0225,issue,7
2973,2024-05-13,P0418,issue,4
2974,2024-05-13,P0004,issue,1
2975,2024-05-13,P0040,issue,3
2976,2024-05-13,P0498,issue,7
2977,2024-05-13,P0202,issue,2
2978,2024-05-13,P0406,issue,4
2979,2024-05-13,P0469,issue,4
2980,2024-05-13,P0232,issue,4
2981,2024-05-13,P0295,issue,1
2982,2024-05-13,P0446,receipt,245
2983,2024-05-13,P0069,issue,6
2984,2024-05-13,P0060,receipt,118
2985,2024-05-13,P0239,receipt,215
2986,2024-05-13,P0405,issue,1
2987,2024-05-13,P0260,issue,5
2988,2024-05-13,P0019,receipt,173
2989,2024-05-13,P0330,issue,2
2990,2024-05-13,P0184,issue,4
2991,2024-05-13,P0386,issue,6
2992,2024-05-13,P0294,issue,5
2993,2024-05-14,P0121,issue,7
2994,2024-05-14,P0434,issue,5
2995,2024-05-14,P0095,receipt,163
2996,2024-05-14,P0205,receipt,130
2997,2024-05-14,P0392,issue,1
2998,2024-05-14,P0175,issue,7
2999,2024-05-14,P0277,issue,7
3000,2024-05-14,P0428,issue,4
3001,2024-05-14,P0051,issue,2
3002,2024-05-14,P0190,issue,4
3003,2024-05-14,P0264,receipt,94
3004,2024-05-14,P0069,issue,4
3005,2024-05-14,P0432,receipt,131
3006,2024-05-14,P0228,receipt,245
3007,2024-05-14,P0001,issue,4
3008,2024-05-14,P0011,issue,2
3009,2024-05-14,P0312,issue,2
3010,2024-05-14,P0492,issue,2
3011,2024-05-14,P0363,issue,1
3012,2024-05-14,P0241,receipt,156
3013,2024-05-14,P0438,issue,5
3014,2024-05-14,P0095,issue,5
3015,2024-05-14,P0098,issue,6
3016,2024-05-15,P0186,issue,2
3017,2024-05-15,P0218,receipt,228
3018,2024-05-15,P0400,issue,6
3019,2024-05-15,P0458,issue,1
3020,2024-05-15,P0408,issue,1
3021,2024-05-15,P0261,issue,5
3022,2024-05-15,P0241,issue,3
3023,2024-05-15,P0370,receipt,103
3024,2024-05-15,P0330,issue,2
3025,2024-05-15,P0429,receipt,151
3026,2024-05-15,P0323,receipt,185
3027,2024-05-15,P0383,issue,5
3028,2024-05-15,P0097,receipt,86
3029,2024-05-15,P0398,issue,4
3030,2024-05-15,P0096,issue,3
3031,2024-05-15,P0229,issue,6
3032,2024-05-15,P0492,issue,6
3033,2024-05-15,P0454,issue,6
3034,2024-05-15,P0338,issue,3
3035,2024-05-16,P0074,receipt,122
3036,2024-05-16,P0449,issue,5
3037,2024-05-16,P0392,issue,2
3038,2024-05-16,P0183,issue,3
3039,2024-05-16,P0117,issue,5
3040,2024-05-16,P0120,issue,4
3041,2024-05-16,P0191,issue,1
3042,2024-05-16,P0486,receipt,146
3043,2024-05-16,P0344,issue,1
3044,2024-05-16,P0389,issue,3
3045,2024-05-16,P0046,issue,6
3046,2024-05-16,P0413,issue,4
3047,2024-05-16,P0165,issue,6
3048,2024-05-16,P0410,issue,4
3049,2024-05-16,P0292,issue,4
3050,2024-05-16,P0050,issue,3
3051,2024-05-16,P0365,issue,1
3052,2024-05-16,P0027,issue,3
3053,2024-05-16,P0375,issue,6
3054,2024-05-16,P0251,issue,1
3055,2024-05-16,P0345,issue,3
3056,2024-05-16,P0370,issue,5
3057,2024-05-16,P0230,receipt,196
3058,2024-05-16,P0237,issue,1
3059,2024-05-17,P0090,receipt,206
3060,2024-05-17,P0023,receipt,228
3061,2024-05-17,P0382,issue,6
3062,2024-05-17,P0263,issue,7
3063,2024-05-17,P0293,issue,1
3064,2024-05-17,P0272,issue,7
3065,2024-05-17,P0254,issue,1
3066,2024-05-17,P0011,issue,7
3067,2024-05-17,P0341,issue,5
3068,2024-05-17,P0297,receipt,204
3069,2024-05-17,P0320,issue,3
3070,2024-05-17,P0259,issue,4
3071,2024-05-17,P0355,issue,7
3072,2024-05-17,P0306,receipt,204
3073,2024-05-17,P0032,issue,5
3074,2024-05-17,P0047,issue,1
3075,2024-05-17,P0407,issue,4
3076,2024-05-17,P0030,issue,6
3077,2024-05-17,P0024,receipt,221
3078,2024-05-17,P0175,issue,5
3079,2024-05-17,P0235,issue,2
3080,2024-05-17,P0412,issue,7
3081,2024-05-17,P0139,issue,1
3082,2024-05-17,P0450,receipt,235
3083,2024-05-17,P0454,issue,2
3084,2024-05-17,P0273,receipt,247
3085,2024-05-17,P0026,receipt,176
3086,2024-05-18,P0349,issue,4
3087,2024-05-18,P0338,receipt,90
3088,2024-05-18,P0482,issue,7
3089,2024-05-18,P0053,issue,1
3090,2024-05-18,P0025,issue,2
3091,2024-05-18,P0249,issue,2
3092,2024-05-18,P0290,issue,1
3093,2024-05-18,P0067,issue,7
3094,2024-05-18,P0145,issue,3
3095,2024-05-18,P0274,issue,3
3096,2024-05-18,P0041,issue,4
3097,2024-05-18,P0294,issue,5
3098,2024-05-18,P0289,issue,5
3099,2024-05-18,P0396,receipt,191
3100,2024-05-18,P0203,issue,6
3101,2024-05-18,P0492,issue,4
3102,2024-05-18,P0096,issue,6
3103,2024-05-18,P0430,receipt,136
3104,2024-05-18,P0118,issue,4
3105,2024-05-18,P0314,receipt,129
3106,2024-05-18,P0234,issue,5
3107,2024-05-19,P0252,issue,5
3108,2024-05-19,P0261,issue,7
3109,2024-05-19,P0112,receipt,108
3110,2024-05-19,P0094,issue,6
3111,2024-05-19,P0360,receipt,173
3112,2024-05-19,P0435,issue,6
3113,2024-05-19,P0199,issue,6
3114,2024-05-19,P0097,issue,3
3115,2024-05-19,P0079,receipt,111
3116,2024-05-19,P0066,receipt,230
3117,2024-05-19,P0002,issue,6
3118,2024-05-19,P0204,issue,6
3119,2024-05-19,P0169,issue,6
3120,2024-05-19,P0095,receipt,238
3121,2024-05-19,P0111,issue,5
3122,2024-05-19,P0127,issue,2
3123,2024-05-19,P0414,issue,6
3124,2024-05-19,P0300,receipt,104
3125,2024-05-19,P0211,issue,1
3126,2024-05-19,P0219,receipt,94
3127,2024-05-20,P0227,issue,2
3128,2024-05-20,P0209,issue,1
3129,2024-05-20,P0124,receipt,214
3130,2024-05-20,P0383,issue,2
3131,2024-05-20,P0305,issue,4
3132,2024-05-20,P0129,issue,1
3133,2024-05-20,P0383,issue,2
3134,2024-05-20,P0167,receipt,176
3135,2024-05-20,P0314,issue,7
3136,2024-05-20,P0050,receipt,191
3137,2024-05-20,P0029,issue,4
3138,2024-05-20,P0327,issue,6
3139,2024-05-20,P0197,issue,7
3140,2024-05-20,P0040,receipt,149
3141,2024-05-20,P0158,issue,4
3142,2024-05-20,P0433,issue,2
3143,2024-05-20,P0125,issue,5
3144,2024-05-20,P0363,issue,2
3145,2024-05-20,P0202,issue,1
3146,2024-05-20,P0348,receipt,118
3147,2024-05-20,P0402,receipt,178
3148,2024-05-20,P0072,issue,7
3149,2024-05-20,P0219,issue,5
3150,2024-05-20,P0274,receipt,96
3151,2024-05-20,P0119,issue,2
3152,2024-05-20,P0070,issue,6
3153,2024-05-20,P0384,issue,2
3154,2024-05-21,P0122,receipt,173
3155,2024-05-21,P0190,issue,6
3156,2024-05-21,P0349,issue,7
3157,2024-05-21,P0391,receipt,224
3158,2024-05-21,P0202,issue,7
3159,2024-05-21,P0315,issue,6
3160,2024-05-21,P0249,issue,6
3161,2024-05-21,P0392,issue,4
3162,2024-05-21,P0424,issue,7
3163,2024-05-21,P0195,issue,2
3164,2024-05-21,P0010,issue,5
3165,2024-05-21,P0372,issue,4
3166,2024-05-21,P0196,receipt,106
3167,2024-05-21,P0200,issue,2
3168,2024-05-21,P0074,issue,2
3169,2024-05-21,P0434,receipt,176
3170,2024-05-21,P0480,issue,4
3171,2024-05-21,P0190,issue,7
3172,2024-05-21,P0128,receipt,182
3173,2024-05-22,P0457,issue,7
3174,2024-05-22,P0050,issue,7
3175,2024-05-22,P0493,issue,4
3176,2024-05-22,P0189,receipt,228
3177,2024-05-22,P0147,issue,5
3178,2024-05-22,P0216,issue,6
3179,2024-05-22,P0318,issue,2
3180,2024-05-22,P0317,issue,1
3181,2024-05-22,P0071,receipt,100
3182,2024-05-22,P0284,issue,1
3183,2024-05-22,P0002,issue,2
3184,2024-05-22,P0424,receipt,108
3185,2024-05-22,P0287,issue,7
3186,2024-05-22,P0234,receipt,169
3187,2024-05-22,P0295,issue,6
3188,2024-05-22,P0378,issue,1
3189,2024-05-22,P0038,issue,3
3190,2024-05-22,P0483,issue,6
3191,2024-05-22,P0120,receipt,106
3192,2024-05-22,P0431,issue,4
3193,2024-05-22,P0273,issue,5
3194,2024-05-23,P0007,issue,5
3195,2024-05-23,P0383,issue,1
3196,2024-05-23,P0216,issue,1
3197,2024-05-23,P0315,receipt,152
3198,2024-05-23,P0069,receipt,248
3199,2024-05-23,P0332,issue,7
3200,2024-05-23,P0069,issue,5
3201,2024-05-23,P0378,issue,3
3202,2024-05-23,P0293,receipt,114
3203,2024-05-23,P0408,issue,7
3204,2024-05-23,P0360,issue,4
3205,2024-05-23,P0050,issue,5
3206,2024-05-23,P0041,receipt,175
3207,2024-05-23,P0350,issue,3
3208,2024-05-23,P0295,issue,7
3209,2024-05-23,P0095,issue,6
3210,2024-05-23,P0023,issue,7
3211,2024-05-23,P0195,receipt,215
3212,2024-05-24,P0401,issue,1
3213,2024-05-24,P0195,issue,4
3214,2024-05-24,P0108,receipt,158
3215,2024-05-24,P0477,receipt,217
3216,2024-05-24,P0287,issue,6
3217,2024-05-24,P0337,issue,3
3218,2024-05-24,P0145,receipt,109
3219,2024-05-24,P0247,issue,2
3220,2024-05-24,P0337,issue,4
3221,2024-05-24,P0244,issue,4
3222,2024-05-24,P0111,issue,6
3223,2024-05-24,P0405,receipt,129
3224,2024-05-24,P0010,issue,3
3225,2024-05-24,P0057,issue,4
3226,2024-05-24,P0228,receipt,148
3227,2024-05-24,P0356,issue,3
3228,2024-05-24,P0401,receipt,170
3229,2024-05-24,P0306,issue,6
3230,2024-05-24,P0097,issue,6
3231,2024-05-24,P0417,issue,3
3232,2024-05-24,P0389,issue,5
3233,2024-05-24,P0226,receipt,202
3234,2024-05-24,P0025,receipt,194
3235,2024-05-24,P0297,issue,2
3236,2024-05-25,P0164,receipt,231
3237,2024-05-25,P0394,issue,1
3238,2024-05-25,P0191,receipt,135
3239,2024-05-25,P0429,receipt,175
3240,2024-05-25,P0421,issue,5
3241,2024-05-25,P0051,issue,1
3242,2024-05-25,P0165,receipt,169
3243,2024-05-25,P0227,issue,4
3244,2024-05-25,P0271,issue,5
3245,2024-05-25,P0198,issue,4
3246,2024-05-25,P0268,receipt,187
3247,2024-05-25,P0198,issue,1
3248,2024-05-25,P0460,issue,5
3249,2024-05-25,P0196,issue,5
3250,2024-05-25,P0163,issue,1
3251,2024-05-25,P0477,issue,2
3252,2024-05-25,P0228,issue,4
3253,2024-05-25,P0387,issue,7
3254,2024-05-25,P0491,issue,1
3255,2024-05-25,P0098,issue,7
3256,2024-05-25,P0378,receipt,213
3257,2024-05-25,P0067,issue,2
3258,2024-05-25,P0416,issue,5
3259,2024-05-25,P0285,issue,5
3260,2024-05-25,P0275,issue,6
3261,2024-05-25,P0213,issue,3
3262,2024-05-25,P0028,receipt,233
3263,2024-05-26,P0230,issue,5
3264,2024-05-26,P0375,issue,3
3265,2024-05-26,P0367,issue,7
3266,2024-05-26,P0320,issue,7
3267,2024-05-26,P0071,receipt,240
3268,2024-05-26,P0076,issue,5
3269,2024-05-26,P0234,issue,4
3270,2024-05-26,P0078,receipt,132
3271,2024-05-26,P0139,issue,7
3272,2024-05-26,P0498,issue,1
3273,2024-05-26,P0382,issue,7
3274,2024-05-26,P0484,issue,7
3275,2024-05-26,P0378,issue,6
3276,2024-05-26,P0479,receipt,96
3277,2024-05-26,P0166,receipt,207
3278,2024-05-26,P0436,receipt,199
3279,2024-05-26,P0204,issue,5
3280,2024-05-26,P0333,receipt,94
3281,2024-05-27,P0001,issue,1
3282,2024-05-27,P0295,issue,6
3283,2024-05-27,P0089,issue,2
3284,2024-05-27,P0402,issue,7
3285,2024-05-27,P0178,issue,1
3286,2024-05-27,P0265,issue,7
3287,2024-05-27,P0499,issue,4
3288,2024-05-27,P0000,issue,7
3289,2024-05-27,P0313,receipt,135
3290,2024-05-27,P0039,issue,4
3291,2024-05-27,P0015,issue,7
3292,2024-05-28,P0132,issue,4
3293,2024-05-28,P0448,issue,5
3294,2024-05-28,P0028,issue,3
3295,2024-05-28,P0164,receipt,103
3296,2024-05-28,P0302,receipt,206
3297,2024-05-28,P0179,issue,3
3298,2024-05-28,P0332,issue,3
3299,2024-05-28,P0262,issue,2
3300,2024-05-28,P0445,issue,4
3301,2024-05-28,P0038,receipt,228
3302,2024-05-28,P0040,issue,3
3303,2024-05-28,P0344,issue,5
3304,2024-05-28,P0356,issue,6
3305,2024-05-28,P0126,issue,7
3306,2024-05-28,P0141,receipt,239
3307,2024-05-28,P0332,receipt,174
3308,2024-05-28,P0401,issue,1
3309,2024-05-28,P0324,issue,2
3310,2024-05-28,P0253,issue,3
3311,2024-05-28,P0412,issue,3
3312,2024-05-28,P0477,issue,4
3313,2024-05-28,P0225,receipt,142
3314,2024-05-28,P0364,issue,1
3315,2024-05-28,P0191,issue,1
3316,2024-05-28,P0475,issue,6
3317,2024-05-29,P0188,issue,2
3318,2024-05-29,P0068,receipt,108
3319,2024-05-29,P0451,issue,2
3320,2024-05-29,P0085,issue,3
3321,2024-05-29,P0116,issue,4
3322,2024-05-29,P0427,issue,5
3323,2024-05-29,P0047,issue,1
3324,2024-05-29,P0292,receipt,145
3325,2024-05-29,P0494,receipt,101
3326,2024-05-29,P0307,receipt,121
3327,2024-05-29,P0051,issue,1
3328,2024-05-29,P0351,issue,7
3329,2024-05-29,P0440,issue,6
3330,2024-05-29,P0224,issue,3
3331,2024-05-29,P0359,issue,6
3332,2024-05-29,P0468,issue,5
3333,2024-05-29,P0154,issue,6
3334,2024-05-29,P0187,issue,3
3335,2024-05-29,P0486,receipt,116
3336,2024-05-29,P0029,issue,6
3337,2024-05-29,P0176,issue,5
3338,2024-05-29,P0071,issue,5
3339,2024-05-29,P0405,issue,7
3340,2024-05-30,P0308,issue,4
3341,2024-05-30,P0430,issue,7
3342,2024-05-30,P0144,receipt,213
3343,2024-05-30,P0135,issue,5
3344,2024-05-30,P0187,receipt,147
3345,2024-05-30,P0410,issue,6
3346,2024-05-30,P0184,receipt,231
3347,2024-05-30,P0447,issue,2
3348,2024-05-30,P0167,receipt,109
3349,2024-05-30,P0240,issue,4
3350,2024-05-30,P0398,issue,6
3351,2024-05-30,P0148,issue,2
3352,2024-05-30,P0258,issue,7
3353,2024-05-30,P0187,issue,2
3354,2024-05-30,P0333,issue,5
3355,2024-05-30,P0451,issue,2
3356,2024-05-30,P0082,issue,2
3357,2024-05-30,P0137,issue,4
3358,2024-05-31,P0451,receipt,195
3359,2024-05-31,P0205,issue,7
3360,2024-05-31,P0383,issue,2
3361,2024-05-31,P0320,receipt,159
3362,2024-05-31,P0344,receipt,175
3363,2024-05-31,P0232,issue,6
3364,2024-05-31,P0238,issue,5
3365,2024-05-31,P0335,issue,7
3366,2024-05-31,P0477,issue,1
3367,2024-05-31,P0190,issue,6
3368,2024-05-31,P0328,receipt,106
3369,2024-05-31,P0451,receipt,175
3370,2024-05-31,P0437,issue,5
3371,2024-05-31,P0369,issue,4
3372,2024-05-31,P0459,issue,3
3373,2024-05-31,P0030,issue,5
3374,2024-05-31,P0423,issue,2
3375,2024-05-31,P0254,issue,1
3376,2024-06-01,P0081,issue,1
3377,2024-06-01,P0172,issue,6
3378,2024-06-01,P0293,issue,7
3379,2024-06-01,P0008,issue,1
3380,2024-06-01,P0354,issue,4
3381,2024-06-01,P0148,issue,3
3382,2024-06-01,P0435,issue,7
3383,2024-06-01,P0464,receipt,207
3384,2024-06-01,P0000,issue,1
3385,2024-06-01,P0151,receipt,108
3386,2024-06-01,P0135,issue,7
3387,2024-06-01,P0356,issue,2
3388,2024-06-01,P0228,issue,6
3389,2024-06-01,P0128,issue,4
3390,2024-06-01,P0327,issue,2
3391,2024-06-02,P0140,issue,3
3392,2024-06-02,P0457,issue,5
3393,2024-06-02,P0063,receipt,219
3394,2024-06-02,P0315,issue,2
3395,2024-06-02,P0343,issue,6
3396,2024-06-02,P0089,issue,1
3397,2024-06-02,P0140,issue,6
3398,2024-06-02,P0328,issue,4
3399,2024-06-02,P0004,issue,7
3400,2024-06-02,P0208,receipt,176
3401,2024-06-02,P0222,issue,2
3402,2024-06-02,P0468,issue,6
3403,2024-06-02,P0319,receipt,146
3404,2024-06-02,P0011,issue,1
3405,2024-06-02,P0492,issue,1
3406,2024-06-02,P0041,issue,4
3407,2024-06-02,P0053,receipt,84
3408,2024-06-02,P0152,issue,4
3409,2024-06-02,P0320,issue,1
3410,2024-06-02,P0337,issue,7
3411,2024-06-02,P0095,issue,2
3412,2024-06-02,P0354,issue,6
3413,2024-06-02,P0476,receipt,162
3414,2024-06-02,P0362,issue,6
3415,2024-06-02,P0205,receipt,187
3416,2024-06-02,P0396,receipt,229
3417,2024-06-03,P0413,receipt,206
3418,2024-06-03,P0353,issue,6
3419,2024-06-03,P0202,issue,1
3420,2024-06-03,P0166,issue,3
3421,2024-06-03,P0218,issue,5
3422,2024-06-03,P0373,issue,7
3423,2024-06-03,P0149,receipt,89
3424,2024-06-03,P0263,issue,1
3425,2024-06-03,P0326,issue,7
3426,2024-06-03,P0265,issue,2
3427,2024-06-03,P0268,issue,5
3428,2024-06-03,P0144,issue,6
3429,2024-06-03,P0062,receipt,115
3430,2024-06-03,P0165,issue,6
3431,2024-06-03,P0348,issue,4
3432,2024-06-03,P0250,issue,4
3433,2024-06-03,P0018,receipt,124
3434,2024-06-03,P0214,issue,4
3435,2024-06-04,P0008,issue,2
3436,2024-06-04,P0214,issue,1
3437,2024-06-04,P0049,issue,2
3438,2024-06-04,P0224,receipt,182
3439,2024-06-04,P0082,issue,6
3440,2024-06-04,P0379,issue,1
3441,2024-06-04,P0284,issue,5
3442,2024-06-04,P0492,receipt,162
3443,2024-06-04,P0387,issue,7
3444,2024-06-04,P0397,receipt,224
3445,2024-06-04,P0355,issue,7
3446,2024-06-04,P0235,issue,1
3447,2024-06-04,P0416,issue,6
3448,2024-06-04,P0371,issue,4
3449,2024-06-04,P0173,issue,1
3450,2024-06-04,P0495,issue,3
3451,2024-06-04,P0132,issue,2
3452,2024-06-04,P0275,issue,6
3453,2024-06-05,P0176,receipt,99
3454,2024-06-05,P0052,issue,1
3455,2024-06-05,P0021,issue,5
3456,2024-06-05,P0327,issue,6
3457,2024-06-05,P0249,issue,7
3458,2024-06-05,P0299,issue,2
3459,2024-06-05,P0322,issue,3
3460,2024-06-05,P0379,issue,4
3461,2024-06-05,P0127,issue,3
3462,2024-06-05,P0433,receipt,200
3463,2024-06-05,P0186,receipt,97
3464,2024-06-05,P0054,issue,5
3465,2024-06-05,P0023,issue,1
3466,2024-06-05,P0150,receipt,126
3467,2024-06-05,P0062,receipt,221
3468,2024-06-05,P0482,issue,3
3469,2024-06-05,P0316,issue,1
3470,2024-06-05,P0493,issue,4
3471,2024-06-05,P0188,issue,6
3472,2024-06-05,P0008,issue,7
3473,2024-06-06,P0120,receipt,182
3474,2024-06-06,P0209,issue,1
3475,2024-06-06,P0458,issue,7
3476,2024-06-06,P0337,issue,3
3477,2024-06-06,P0354,issue,3
3478,2024-06-06,P0391,receipt,142
3479,2024-06-06,P0381,receipt,237
3480,2024-06-06,P0120,issue,6
3481,2024-06-06,P0052,issue,2
3482,2024-06-06,P0205,issue,2
3483,2024-06-06,P0024,issue,6
3484,2024-06-06,P0216,receipt,100
3485,2024-06-06,P0334,issue,2
3486,2024-06-06,P0121,issue,4
3487,2024-06-06,P0109,issue,7
3488,2024-06-06,P0046,issue,7
3489,2024-06-06,P0098,issue,5
3490,2024-06-06,P0454,receipt,134
3491,2024-06-06,P0338,issue,3
3492,2024-06-06,P0194,issue,6
3493,2024-06-06,P0425,issue,3
3494,2024-06-06,P0165,issue,5
3495,2024-06-07,P0246,receipt,164
3496,2024-06-07,P0042,issue,6
3497,2024-06-07,P0068,receipt,108
3498,2024-06-07,P0452,issue,5
3499,2024-06-07,P0434,issue,7
3500,2024-06-07,P0485,issue,4
3501,2024-06-07,P0362,issue,1
3502,2024-06-07,P0101,receipt,105
3503,2024-06-07,P0356,receipt,124
3504,2024-06-07,P0269,issue,1
3505,2024-06-07,P0000,issue,1
3506,2024-06-07,P0434,issue,7
3507,2024-06-07,P0013,issue,5
3508,2024-06-08,P0356,issue,5
3509,2024-06-08,P0058,issue,3
3510,2024-06-08,P0035,receipt,124
3511,2024-06-08,P0194,issue,3
3512,2024-06-08,P0432,issue,5
3513,2024-06-08,P0310,issue,6
3514,2024-06-08,P0335,issue,5
3515,2024-06-08,P0078,issue,7
3516,2024-06-08,P0232,issue,4
3517,2024-06-08,P0383,issue,4
3518,2024-06-08,P0247,issue,2
3519,2024-06-08,P0161,issue,7
3520,2024-06-08,P0009,issue,1
3521,2024-06-08,P0220,issue,7
3522,2024-06-08,P0381,issue,2
3523,2024-06-08,P0190,issue,2
3524,2024-06-09,P0276,issue,4
3525,2024-06-09,P0138,receipt,246
3526,2024-06-09,P0172,issue,6
3527,2024-06-09,P0375,receipt,225
3528,2024-06-09,P0153,receipt,193
3529,2024-06-09,P0386,receipt,99
3530,2024-06-09,P0211,issue,2
3531,2024-06-09,P0050,receipt,99
3532,2024-06-09,P0263,issue,3
3533,2024-06-09,P0096,issue,7
3534,2024-06-09,P0419,receipt,184
3535,2024-06-09,P0369,receipt,234
3536,2024-06-09,P0378,issue,5
3537,2024-06-09,P0154,issue,2
3538,2024-06-09,P0295,issue,7
3539,2024-06-09,P0439,receipt,98
3540,2024-06-09,P0281,issue,7
3541,2024-06-09,P0459,receipt,238
3542,2024-06-09,P0089,issue,3
3543,2024-06-09,P0446,issue,4
3544,2024-06-09,P0266,issue,4
3545,2024-06-09,P0123,receipt,155
3546,2024-06-09,P0110,issue,1
3547,2024-06-09,P0066,issue,2
3548,2024-06-09,P0159,issue,2
3549,2024-06-09,P0136,issue,5
3550,2024-06-09,P0259,issue,4
3551,2024-06-10,P0029,receipt,139
3552,2024-06-10,P0205,receipt,140
3553,2024-06-10,P0085,issue,2
3554,2024-06-10,P0395,receipt,110
3555,2024-06-10,P0075,issue,2
3556,2024-06-10,P0036,receipt,88
3557,2024-06-10,P0250,issue,5
3558,2024-06-10,P0224,issue,5
3559,2024-06-10,P0413,issue,4
3560,2024-06-10,P0052,issue,6
3561,2024-06-10,P0360,issue,4
3562,2024-06-10,P0045,issue,7
3563,2024-06-10,P0099,issue,2
3564,2024-06-10,P0066,receipt,213
3565,2024-06-10,P0179,issue,4
3566,2024-06-10,P0162,issue,2
3567,2024-06-10,P0333,issue,5
3568,2024-06-10,P0445,issue,7
3569,2024-06-10,P0019,issue,1
3570,2024-06-10,P0335,issue,2
3571,2024-06-10,P0435,receipt,220
3572,2024-06-10,P0441,issue,2
3573,2024-06-10,P0175,issue,2
3574,2024-06-10,P0062,receipt,223
3575,2024-06-10,P0282,issue,4
3576,2024-06-10,P0148,issue,4
3577,2024-06-10,P0014,issue,1
3578,2024-06-11,P0193,issue,6
3579,2024-06-11,P0043,receipt,211
3580,2024-06-11,P0245,issue,5
3581,2024-06-11,P0370,issue,5
3582,2024-06-11,P0466,issue,2
3583,2024-06-11,P0045,issue,3
3584,2024-06-11,P0294,issue,7
3585,2024-06-11,P0196,issue,6
3586,2024-06-11,P0337,issue,6
3587,2024-06-11,P0218,issue,5
3588,2024-06-11,P0127,receipt,168
3589,2024-06-11,P0368,receipt,155
3590,2024-06-11,P0041,issue,5
3591,2024-06-11,P0335,issue,6
3592,2024-06-11,P0403,receipt,231
3593,2024-06-11,P0466,issue,2
3594,2024-06-11,P0252,issue,6
3595,2024-06-11,P0255,issue,5
3596,2024-06-11,P0125,receipt,160
3597,2024-06-11,P0264,issue,3
3598,2024-06-11,P0111,issue,6
3599,2024-06-11,P0203,receipt,82
3600,2024-06-11,P0134,issue,2
3601,2024-06-11,P0483,issue,2
3602,2024-06-11,P0139,issue,7
3603,2024-06-11,P0079,issue,7
3604,2024-06-12,P0398,issue,6
3605,2024-06-12,P0411,receipt,177
3606,2024-06-12,P0170,issue,3
3607,2024-06-12,P0061,issue,7
3608,2024-06-12,P0150,receipt,205
3609,2024-06-12,P0141,issue,6
3610,2024-06-12,P0186,issue,4
3611,2024-06-12,P0286,issue,5
3612,2024-06-12,P0433,issue,7
